,BTC,MSTR,VIX,DXY,TNX,mnav,premium,premium_sma_7,premium_sma_14,premium_sma_30,premium_mean_90,premium_std_90,premium_zscore,macro_pressure_idx,target
2022-10-25,20095.857421875,26.868999481201172,28.459999084472656,110.94999694824219,4.107999801635742,35.218329613230324,-0.23707342806209053,-0.2938826946057013,-0.3188391312242659,-0.33295025664273237,-0.32432608928651147,0.052016423314820856,1.6774060126421715,2.4499999046325684,1
2022-10-26,20770.44140625,27.27199935913086,27.280000686645508,109.69999694824219,4.014999866485596,36.92295657119847,-0.2613809431392009,-0.28682727259449203,-0.3135691588621782,-0.32854256462632,-0.3229744377076492,0.052054379799872326,1.1832528752671718,2.3677500009536745,1
2022-10-27,20285.8359375,27.055999755859375,27.389999389648438,110.58999633789062,3.937000036239624,35.69839215054239,-0.24209472399310017,-0.2754490117199241,-0.3065736765586573,-0.32426686819598805,-0.3216813998488729,0.0526052559856006,1.5129034991780599,2.3537499785423277,1
2022-10-28,20595.3515625,27.999000549316406,25.75,110.66999816894531,4.010000228881836,36.48051667544671,-0.23249440794896425,-0.26685883592927845,-0.2971694660811362,-0.320602690538002,-0.3203421573495203,0.05332761293543902,1.6473219888336046,2.290000057220459,1
2022-10-29,20818.4765625,27.999000549316406,25.75,110.66999816894531,4.010000228881836,37.04433808064806,-0.2441759793801508,-0.2596608405981413,-0.289014888316991,-0.31623818087704847,-0.3192663323653729,0.05387997665051957,1.3936597165265845,2.290000057220459,1
2022-10-30,20635.603515625,27.999000549316406,25.75,110.66999816894531,4.010000228881836,36.58223057022782,-0.2346283943630494,-0.24840203302773056,-0.2794775008034563,-0.3118208306500935,-0.31782960180070075,0.05439702230640585,1.529517681482604,2.290000057220459,1
2022-10-31,20495.7734375,26.750999450683594,25.8799991607666,111.52999877929688,4.077000141143799,36.228889657565176,-0.26161139070135553,-0.24477989536970166,-0.27340974873891644,-0.3084948738193355,-0.31689978131844043,0.054636955281472645,1.0119229801927334,2.3132499933242796,1
2022-11-01,20485.2734375,25.719999313354492,25.809999465942383,111.4800033569336,4.052000045776367,36.2023568855557,-0.2895490369684617,-0.25227641092775466,-0.273079552766728,-0.3065428934746205,-0.3172710306666246,0.054332105751601925,0.5102322708584797,2.3034999847412108,1
2022-11-02,20159.50390625,24.822999954223633,25.860000610351562,111.3499984741211,4.059000015258789,35.379159866480464,-0.29837226073471945,-0.2575608848699716,-0.2721940787322318,-0.3051509466400556,-0.3177318188430221,0.053989134308362205,0.35858248805638104,2.307750034332275,1
2022-11-03,20209.98828125,24.8439998626709,25.299999237060547,112.93000030517578,4.124000072479248,35.50673038190102,-0.30030167251517126,-0.26587616323026747,-0.2706625874750958,-0.30497018022992006,-0.3181493014389624,0.05370354532030313,0.3323361393990444,2.2959999799728394,1
2022-11-04,21147.23046875,27.709999084472656,24.549999237060547,110.87999725341797,4.156000137329102,37.875076408434325,-0.26838433840619336,-0.2710032961527288,-0.2689310660410036,-0.30339953289402327,-0.3183720764650019,0.05345167826122478,0.9351949215609738,2.2664999961853027,1
2022-11-05,21282.69140625,27.709999084472656,24.549999237060547,110.87999725341797,4.156000137329102,38.217376805660734,-0.27493717778222104,-0.27539775306731024,-0.26752929683272575,-0.30233706842005686,-0.31856233233287756,0.0532638503447227,0.8190386963825425,2.2664999961853027,1
2022-11-06,20926.486328125,27.709999084472656,24.549999237060547,110.87999725341797,4.156000137329102,37.31727126980283,-0.25744841084091774,-0.2786577554212914,-0.263529894224511,-0.29929126391791067,-0.3185327891511564,0.05329736399460086,1.146105055334944,2.2664999961853027,1
